DRILLHOLE_NO,LOG_NUMBER,LOGGING_ORGANISATION,QUALIFICATION,LOGGING_DATE,DEPTH_FROM_M,DEPTH_TO_M,MAJOR_LITHOLOGY_CODE,MAJOR_LITHOLOGY_CONF,MAJOR_LITHOLOGY,MINOR_LITHOLOGY_CODE,MINOR_LITHOLOGY_CONF,MINOR_LITHOLOGY,DESCRIPTION,SITE_NO,EASTING_GDA2020,NORTHING_GDA2020,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,LONGITUDE_GDA94,LATITUDE_GDA94,reduced_words,oxidised_words,reductant_words,facies_class,logging_date,logged_before_t0,DH_NAME,lon_dd,lat_dd,drill_date,OPERATOR_NAME,LITHO_LOG,in_regional_window,dist_od_km
19849,82750,,Geologist,19/08/1955,54.86,60.96,CLYU,,Clay (Undiff. Origin),GRIT,,Grit,"grey silty clay, with trace of grit only. Occasional fragments quartz, schist and H-Q",15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,grey,,,reduced,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19849,82750,,Geologist,19/08/1955,60.96,67.06,CLYU,,Clay (Undiff. Origin),GRIT,,Grit,grey-buff clay slight grit less than 5% Fragments of coloured schist,15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,grey,buff,,mixed,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19849,82750,,Geologist,19/08/1955,67.06,68.58,CLYU,,Clay (Undiff. Origin),,,,yellow brown silty clay. Very minor coarse quartz grit. Minor finer schist and some hematite,15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,,brown; hematite,,oxidised,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19849,82750,,Geologist,19/08/1955,68.58,68.88,CLYU,,Clay (Undiff. Origin),SCHT,,Schist,fine grained speckled yellow brown and red gritty clay schist. Schistosity obscure could be parallel to core axis,15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,,brown; red,,oxidised,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19849,82750,,Geologist,19/08/1955,68.88,71.02,CLYU,,Clay (Undiff. Origin),SHLE,,Shale,buff clay 5% grit consisting of quartz limonite grey and purple shale and yellow schist (?),15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,grey,buff; limonite; purple,,mixed,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19849,82750,,Geologist,19/08/1955,71.02,82.3,SLAT,,Slate,GRIT,,Grit,slate grey less than 5% grit. Grit contains purple red and yellow shale quartz and very minor hematite,15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,grey,hematite; purple; red,,mixed,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19849,82750,,Geologist,19/08/1955,82.3,82.6,BREC,,Breccia (Undiff. Origin),CLYU,,Clay (Undiff. Origin),"breccia of grey, brown, pink and black banded shales in slate grey clay matrix",15872,700020.82,6376955.81,53,137.1344326,-32.7270594,137.1344226,-32.7270453,black; grey,brown,,mixed,1955-08-19,True,OB 44,137.1344326,-32.7270594,1955-08-19,,Y,False,255.3
19850,82769,,Geologist,12/03/1958,0.0,1.52,CLYU,,Clay (Undiff. Origin),,,,"light brown clay, travertine and pebbles of quartz hematite-quartzite and brown limonite",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; hematite; limonite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,1.52,3.05,CLYU,,Clay (Undiff. Origin),,,,"light brown clay with quartz, hematite and hematite quartzite",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; hematite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,3.05,4.57,CLYU,,Clay (Undiff. Origin),,,,light brown clay with limonite grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; limonite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,4.57,6.1,CLYU,,Clay (Undiff. Origin),,,,"light brown clay with quartz, hematite and minor hematite-quartzite (some pebbles travertine coated)",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; hematite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,6.1,7.62,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay with quartz, red clay and minor hematite-quartzite. Hematite grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,7.62,9.14,SCHT,,Schist,,,,as above with minor red schist grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,9.14,10.67,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay with quartz, hematite and red clay grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,10.67,13.72,CLYU,,Clay (Undiff. Origin),,,,brownish gritty clay with quartz red clay. Minor white clay and hematite-quartzite grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brownish; hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,13.72,13.9,CLYU,,Clay (Undiff. Origin),,,,red and white clay rock partically replaced by porous limonite(?),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,limonite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,13.9,15.24,GRIT,,Grit,,,,"brown clayey grit with hard siliceous schist, white clay rock, quartz and minor hematite grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; hematite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,15.24,16.76,CLYU,,Clay (Undiff. Origin),,,,red gritty clay with minor quartz and hematite,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,16.76,18.29,CLYU,,Clay (Undiff. Origin),,,,"red gritty clay with grit of siliceous schist and fragments of hematite quartzite, quartz veins and red and white clay rock",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,18.29,19.81,CLYU,,Clay (Undiff. Origin),,,,light red gritty clay with fragments of white gritty clay rock,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,19.81,20.12,CLYU,,Clay (Undiff. Origin),,,,white gritty quartz clay rock with rounded pebbles of hematite-quartzite (cave?),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,20.12,22.86,CLYU,,Clay (Undiff. Origin),,,,"light pink gritty clay with white clay, white silicified clayey quartz sandstone quartz and minor red schist and hematite-quartzite",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,22.86,24.69,SDST,,Sandstone,,,,"white gritty clayey sandstone with fragments of hard white silicified sandstone, quartz, reddish silicified quartz clay sandstone and fragments of hard white fine grained clayey sandstone",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,reddish,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,24.69,27.43,CLYU,,Clay (Undiff. Origin),,,,pinkish gritty clay with quartz and red silicified quartz schist and pebbles of hematite-quartzite (cave?),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,27.43,29.26,GRIT,,Grit,,,,pinkish clayey coarse quartz grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,,,none,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,29.26,32.0,CLYU,,Clay (Undiff. Origin),,,,dirty white gritty clay with fine to coarse quartz grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,,,none,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,32.0,33.83,SDST,,Sandstone,,,,"white clayey quartz sandstone with fragments of quartz (1"""" cube)",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,,,none,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,33.83,35.05,CLYU,,Clay (Undiff. Origin),,,,dirty white clay with quartz grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,,,none,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,35.05,36.58,CLYU,,Clay (Undiff. Origin),,,,"dirty white clay with quartz, red quartzite and white clay rock",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,36.58,38.1,CLYU,,Clay (Undiff. Origin),,,,cream clay with fine quartz grit,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,,,none,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,38.1,38.4,,,,,,,"faintly speckled buff and white gritty clay rock with fine to coarse quartz fragments (up to 1/2"""" cube)",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,buff,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,38.4,39.62,CLYU,,Clay (Undiff. Origin),,,,"light buff gritty clay with fragments of soft micaceous schist, quartz, green chert (?) and white clay rock",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,green,buff,,mixed,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,39.62,41.15,,,,,,,as 125' to 130' (darker),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,darker,,,reduced,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,41.15,42.67,CLYU,,Clay (Undiff. Origin),,,,brownish yellow ochreous clay-grit as above,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brownish; ochreous,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,42.67,42.98,CLYU,,Clay (Undiff. Origin),,,,buff clay rock with quartz veins and pods of blue and white clay in fractures and lenses (similar 125-126' but heavily stained or replaced by ochreous limonite),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,buff; limonite; ochreous,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,42.98,44.2,CLYU,,Clay (Undiff. Origin),,,,"buff clay with quartz, white clay rock and red ochre",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,buff; ochre; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,44.2,45.72,CLYU,,Clay (Undiff. Origin),,,,"buff to brown clay with quartz, white clay rock and red ochre",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; buff; ochre; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,45.72,47.55,,,,,,,"uneven contact (approx 45 degree to core axis) between reddish brown gritty clay rock containing fragments of quartz, quartzite, hematite-quartzite and red ochre and white clay rock with pebbles and fragments of quartz, quartzite and minor hematite-quartzite",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; hematite; ochre; red; reddish,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,47.55,48.77,CLYU,,Clay (Undiff. Origin),,,,"brownish gritty clay with grit of quartz, quartzite, and white clay rock",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brownish,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,48.77,51.82,CLYU,,Clay (Undiff. Origin),,,,do 155' to 165' lighter brown clay,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,51.82,52.12,,,,,,,brown and white limonitic (?) clay rock with fragments of red and clear quartzite,15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; limonitic; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,52.12,53.34,CLYU,,Clay (Undiff. Origin),,,,"brown gritty clay with quartz, quartzite., brown limonitic clay and white and blue clay rock grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; limonitic,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,53.34,56.39,CLYU,,Clay (Undiff. Origin),,,,"brown gritty clay with quartz, quartzite, brown limonitic clay and white and blue clay rock grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; limonitic,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,56.39,56.69,CLYU,,Clay (Undiff. Origin),,,,do 170-180' (clay khaki brown),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,56.69,59.44,,,,,,,"buff brown and white limonitic (?) clay rock in some parts micaceous (muscovite)? with quartz red quartzite and black manganese fragments. (Possible contact between limonitic clay and quartzite, quartzitic folded? contact 5 degree to core axis",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,black,brown; buff; limonitic; red,,mixed,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,59.44,61.26,CLYU,,Clay (Undiff. Origin),,,,"brown gritty clay with quartz, red quartzite and minor brown, white and blue clay rock grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,61.26,62.48,CLYU,,Clay (Undiff. Origin),,,,red and brown limonitic clay rock with fragments of blue and red leached quartzite (?),15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; limonitic; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,62.48,64.01,CLYU,,Clay (Undiff. Origin),,,,"brown gritty clay with quartz, red wuartzite, blue leached quartzite and brown and white clay rock grit",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,64.01,65.84,CLYU,,Clay (Undiff. Origin),,,,"brown gritty clay with quartz quartzite, partly leached hematite-quartzite and brown and white clay rock",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; hematite,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
19850,82769,,Geologist,12/03/1958,65.84,67.06,,,,,,,"red, white, buff and brown gritty clay rock with grit of quartz, quartzite and minor crystalline hematite(?) in vughs",15873,699879.79,6377197.82,53,137.1328766,-32.7249034,137.1328666,-32.7248893,,brown; buff; hematite; red,,oxidised,1958-03-12,True,OB 62,137.1328766,-32.7249034,1958-03-12,,Y,False,255.0
